Image_Name,Spike_Label,Area,MajorAxis,MinorAxes,Orientation,Eccentricity,Perimeter,Red_mean,Red_min,Red_max,Green_mean,Green_min,Green_max,Blue_mean,Blue_min,Blue_max,L_mean,L_min,L_max,a_mean,a_min,a_max,b_mean,b_min,b_max,H_mean,H_min,H_max,S_mean,S_min,S_max,V_mean,V_min,V_max,Red_p25,Red_p50,Red_p75,Red_Mean,Red_sd,Red_Min,Red_Max,Green_p25,Green_p50,Green_p75,Green_Mean,Green_sd,Green_Min,Green_Max,Blue_p25,Blue_p50,Blue_p75,Blue_Mean,Blue_sd,Blue_Min,Blue_Max,L_p25,L_p50,L_p75,L_Mean,L_sd,L_Min,L_Max,a_p25_pos,a_p50_pos,a_p75_pos,a_Mean_pos,a_sd_pos,a_Min_pos,a_Max_pos,a_p25_neg,a_p50_neg,a_p75_neg,a_Mean_neg,a_sd_neg,a_Min_neg,a_Max_neg,b_p25_pos,b_p50_pos,b_p75_pos,b_Mean_pos,b_sd_pos,b_Min_pos,b_Max_pos,b_p25_neg,b_p50_neg,b_p75_neg,b_Mean_neg,b_sd_neg,b_Min_neg,b_Max_neg,H_p25,H_p50,H_p75,H_Mean,H_sd,H_Min,H_Max,S_p25,S_p50,S_p75,S_Mean,S_sd,S_Min,S_Max,V_p25,V_p50,V_p75,V_Mean,V_sd,V_Min,V_Max,Circularity,SpykLength
S2p12T5R3.tif,7,195076,3458.8674344024057,262.13397838380433,-1.535167225634737,0.9971241002026003,13255.243209885337,107.79785827062273,6.0,249.0,98.86205888986856,16.0,229.0,83.42592630564498,5.0,213.0,41.74671074792844,7.01336270258728,92.12456434245252,0.9324066731916973,-22.205559831604603,32.9580040397375,10.068976179623503,-32.268864987333636,55.61415712807663,0.19591640317553569,0.0,0.9967320261437909,0.2483213124360199,0.0,0.9666666666666666,0.42923970506819054,0.08627450980392157,0.9764705882352941,74.0,106.0,141.0,107.79785827062273,47.03488572348128,6.0,249.0,69.0,99.0,127.0,98.86205888986856,40.94638126686985,16.0,229.0,53.0,80.0,110.0,83.42592630564498,38.76555186788535,5.0,213.0,29.62429468052737,42.112007909451535,54.11179849075975,41.74671074792844,17.26243630897562,7.01336270258728,92.12456434245252,2.0128921540441547,4.180288762393875,7.010315020443928,4.893025259931933,3.6701622783400554,8.990772282224668e-05,32.9580040397375,-5.356522648241838,-3.296987623799347,-1.620995718371765,-3.751595571465066,3.6701622783400554,-22.205559831604603,-0.0002517493492837364,6.4313014688121894,10.665520070378731,15.310921956829526,11.338566312825524,6.698421458935695,5.4265610149872856e-05,55.61415712807663,-3.9483499803928734,-2.5734974982645156,-1.199045769961532,-2.788783229386393,6.698421458935695,-32.268864987333636,-0.0001989781129863033,0.08156028368794324,0.12500000000000008,0.1979166666666667,0.19829295865823446,0.21040097445271624,0.00347222222222221,0.9967320261437909,0.15037593984962416,0.23076923076923078,0.3257575757575757,0.24861826365211478,0.1335393095353643,0.005376344086021487,0.9666666666666666,0.2980392156862745,0.4235294117647059,0.5568627450980392,0.42923970506819054,0.1795961442659383,0.08627450980392157,0.9764705882352941,0.013952059014327967,3415
S2p12T5R3.tif,8,213336,3295.697391672226,349.5247645877293,-1.4881216138544988,0.9943602788492589,12779.80565572585,132.0515477931526,9.0,255.0,116.87274534068324,17.0,249.0,98.51116079799003,3.0,236.0,49.47979893624609,7.01336270258728,97.98507170677105,2.9637068113518628,-21.726774781252345,35.96211091013013,12.306850098516076,-30.11838209681651,59.068195231411444,0.16905981563158393,0.0,0.9964539007092199,0.2718656388424005,0.0,0.9810126582278482,0.5221071685133347,0.08627450980392157,1.0,98.0,133.0,172.0,132.0515477931526,52.07389198390569,9.0,255.0,88.0,116.0,151.0,116.87274534068324,45.74543424474001,17.0,249.0,66.0,96.0,133.0,98.51116079799003,43.28139229303449,3.0,236.0,38.0327502503965,49.81310434514688,63.638867415277566,49.47979893624609,18.811230116357315,7.01336270258728,97.98507170677105,3.2130962403989773,5.294758214719808,7.644234358668401,5.784573074291336,3.634959520918419,9.491896379998366e-05,35.96211091013013,-6.532782044640195,-4.225760489455832,-2.0094961469501738,-4.488251306829768,3.634959520918419,-21.726774781252345,-1.198410126690419e-05,8.724314153132351,13.284236478187971,17.723687721101065,13.513538927123276,6.9569535496305654,0.0002860711379448766,59.068195231411444,-4.159482377875534,-2.682685429201692,-1.3414105120412911,-3.0702508003614546,6.9569535496305654,-30.11838209681651,-7.426851281744362e-05,0.07098765432098765,0.09139784946236557,0.16666666666666666,0.17102713758205818,0.21550197780740546,0.0034722222222222346,0.9964539007092199,0.1823204419889504,0.2554347826086957,0.3452380952380952,0.2720824518360449,0.13056727424135317,0.004901960784313847,0.9810126582278482,0.39215686274509803,0.5215686274509804,0.6745098039215687,0.5221071685133347,0.19979099665316744,0.08627450980392157,1.0,0.016414418915511746,3057
S2p12T5R3.tif,9,208992,3217.21345104654,312.0352527974994,1.4935133151101267,0.9952854250715616,11755.936464592538,125.31246172102281,8.0,254.0,110.80033207012708,17.0,251.0,93.48492765273312,6.0,231.0,47.049819080961875,7.01336270258728,98.36680706606705,2.892961750768923,-30.141937529004515,31.225500093505303,11.769034642750675,-28.91327200647057,56.68899542292354,0.1771656838154822,0.0,0.9972222222222222,0.2723259495354538,0.0,0.95,0.49649362692558263,0.08627450980392157,0.996078431372549,90.0,124.0,164.0,125.31246172102281,51.20468275259757,8.0,254.0,80.0,111.0,143.0,110.80033207012708,44.229144994699524,17.0,251.0,60.0,91.0,125.0,93.48492765273312,42.129845193672914,6.0,231.0,34.93270823488914,47.51363671538039,60.65738470708466,47.049819080961875,18.353172171896393,7.01336270258728,98.36680706606705,3.330662754581548,5.913112971496492,8.792135730197714,6.363941721732626,3.9861706004887125,9.491896379998366e-05,31.225500093505303,-6.367682887222031,-4.0477348243384,-1.9675422951710986,-4.4114039518557995,3.9861706004887125,-30.141937529004515,-0.0002517493492837364,8.013798401964134,12.73243010470969,17.32792856985072,12.987387345581292,6.911366160536715,5.4265610149872856e-05,56.68899542292354,-4.17197429322449,-2.653467575113233,-1.2323734787488938,-3.094591311020461,6.911366160536715,-28.91327200647057,-7.426851281744362e-05,0.06862745098039207,0.09523809523809519,0.1714285714285714,0.17933842193144076,0.22099951472726298,0.002564102564102573,0.9972222222222222,0.17714285714285716,0.2574257425742574,0.3519553072625698,0.27254373204986737,0.1335619745785681,0.004651162790697658,0.95,0.3607843137254902,0.49019607843137253,0.6431372549019607,0.49649362692558263,0.1962667341884856,0.08627450980392157,0.996078431372549,0.019003126772934798,2943
S2p12T5R3.tif,10,191498,3382.3574455543876,193.29059358521187,-1.4895843144659877,0.998365791558825,11989.23292914882,123.28064000668414,11.0,252.0,111.06814692581646,17.0,235.0,94.41940907999039,4.0,222.0,46.91287100187644,7.01336270258728,93.67395721099663,2.084325729319175,-19.32740194663288,32.59050904191063,11.020282465750169,-29.795238835853233,57.92148968617673,0.18374336161154275,0.0,0.9968553459119497,0.25516986395434577,0.0,0.9699248120300751,0.4868417404246684,0.08627450980392157,0.9882352941176471,90.0,126.0,158.0,123.28064000668414,48.6898646575309,11.0,252.0,80.0,114.0,144.0,111.06814692581646,44.73973578454252,17.0,235.0,60.0,94.0,128.0,94.41940907999039,42.52186873756357,4.0,222.0,34.73363859199706,48.59905389999208,60.489463294270685,46.91287100187644,18.413059888140605,7.01336270258728,93.67395721099663,2.3632977378745537,4.287748862005336,6.71475736063129,4.8867003083606555,3.3976002694182657,9.491896379998366e-05,32.59050904191063,-5.945642188914135,-3.5037985792395476,-1.4956063347385529,-3.9765012364845145,3.3976002694182657,-19.32740194663288,-0.0002517493492837364,7.390646961242875,11.960197591164757,16.562278848795515,12.325595005803754,6.764484185679499,5.4265610149872856e-05,57.92148968617673,-4.034806641580696,-2.590933991797878,-1.2175248918395887,-2.7962888898515206,6.764484185679499,-29.795238835853233,-0.0001989781129863033,0.07378024980483999,0.10144927536231889,0.16666666666666666,0.1864579845365227,0.23354808420638248,0.0028735632183908145,0.9968553459119497,0.16091954022988514,0.23926380368098155,0.3333333333333333,0.25543263551957013,0.13070339470471418,0.005025125628140685,0.9699248120300751,0.3568627450980392,0.49411764705882355,0.6235294117647059,0.4868417404246684,0.18813218892135616,0.08627450980392157,0.9882352941176471,0.01674138218498887,3425
S2p12T5R3.tif,11,216753,3103.7724217676164,436.64321271600147,1.5437553590033544,0.9900549120655171,12017.389350122425,121.83540712239277,8.0,255.0,107.68366758476238,17.0,251.0,92.65175568504242,6.0,237.0,45.748294151591544,7.01336270258728,98.45764501758413,3.106333711741543,-25.00810542838433,31.334600297705517,10.46751665999367,-25.96983759072653,57.67601266686122,0.19032130046830095,0.0,0.9971751412429378,0.25823398250311863,0.0,0.9565217391304347,0.48289230996915894,0.08627450980392157,1.0,82.0,120.0,162.0,121.83540712239277,53.36146139667634,8.0,255.0,74.0,105.0,141.0,107.68366758476238,45.821267309867885,17.0,251.0,58.0,89.0,125.0,92.65175568504242,43.35411931968682,6.0,237.0,32.29426952188312,45.35080163723659,60.17988442644081,45.748294151591544,19.073367491810416,7.01336270258728,98.45764501758413,3.2409223305537305,5.747944361153529,8.374248106314278,6.124902474213764,3.8244561052632915,9.491896379998366e-05,31.334600297705517,-5.67172089706991,-3.4905853547601007,-1.6595240439051806,-3.926003634702797,3.8244561052632915,-25.00810542838433,-1.198410126690419e-05,6.670657697708382,11.305491210221508,16.181714849529083,11.833169974897622,6.839942720129403,5.4265610149872856e-05,57.67601266686122,-4.1103414745614435,-2.6128474275411984,-1.2175248918395887,-2.9791525313762253,6.839942720129403,-25.96983759072653,-7.426851281744362e-05,0.0673076923076923,0.09333333333333331,0.17543859649122817,0.1931469545205384,0.2398515970238724,0.0029761904761904864,0.9971751412429378,0.16179521601171595,0.2434782608695652,0.33628318584070793,0.258513065409957,0.1317486687266729,0.004716981132075455,0.9565217391304347,0.3333333333333333,0.47058823529411764,0.6392156862745098,0.48289230996915894,0.20449294212865757,0.08627450980392157,1.0,0.018860565798367913,2991
S2p12T5R3.tif,12,219091,2959.9291071105795,230.14180109205404,1.5479315677740484,0.9969726943624821,13260.18137678946,135.35492557886906,9.0,255.0,116.8488664527525,16.0,250.0,97.52303837218325,4.0,229.0,49.80572158223273,7.01336270258728,98.14911688483012,4.256162146135811,-21.25870015221565,36.822612670241476,13.316062596864954,-26.9478768954035,58.46705444761384,0.1499550633008439,0.0,0.9976851851851852,0.2901179095958362,0.0,0.9735099337748343,0.533596130392949,0.08627450980392157,1.0,103.0,139.0,174.0,135.35492557886906,50.39743608891788,9.0,255.0,87.0,122.0,150.0,116.8488664527525,44.51668384430783,16.0,250.0,66.0,100.0,129.0,97.52303837218325,40.87743316263561,4.0,229.0,38.56153605294338,52.14999330292072,63.544329191633636,49.80572158223273,18.339325187481048,7.01336270258728,98.14911688483012,3.6623272563394704,6.235487860117351,8.862881668190049,6.565040600134494,3.934362447658026,9.491896379998366e-05,36.822612670241476,-5.568676266927642,-3.3759105242102128,-1.4972970203945835,-3.7838646651074423,3.934362447658026,-21.25870015221565,-0.0001361435709168468,9.629083176154722,14.244055181245596,18.67756832336549,14.393717474042615,7.121422862465962,0.0008721695557767362,58.46705444761384,-4.083214623066156,-2.6324096610108483,-1.3324760521704615,-2.9809594481541457,7.121422862465962,-26.9478768954035,-0.00043746706308578354,0.0681818181818182,0.08518518518518518,0.13225356567747873,0.15154248590216238,0.19834971039207064,0.002347417840375595,0.9976851851851852,0.19879518072289154,0.27722772277227725,0.3670886075949367,0.29035645961720224,0.1350061351299476,0.005649717514124274,0.9735099337748343,0.4117647058823529,0.5490196078431373,0.6823529411764706,0.533596130392949,0.19492787625158234,0.08627450980392157,1.0,0.015657970575473634,3145
S2p12T5R3.tif,13,200762,2423.346064744472,215.08663836302998,1.4980100232303388,0.9960533934343928,11492.506053107989,109.33109353363685,9.0,253.0,88.48251661170939,17.0,244.0,81.86733545192816,2.0,232.0,39.03712191138353,7.01336270258728,96.55578837530824,7.671818611270827,-18.68021346283949,36.84423378773061,7.150540343192046,-34.438366196318185,56.97492769543996,0.28070768626624204,0.0,0.9975124378109452,0.2771847070368043,0.0,0.9883720930232559,0.43029465579280196,0.08627450980392157,0.9921568627450981,81.0,111.0,137.0,109.33109353363685,40.75701843568048,9.0,253.0,60.0,88.0,114.0,88.48251661170939,36.6427677382276,17.0,244.0,53.0,81.0,107.0,81.86733545192816,35.80263295313123,2.0,232.0,27.825063318798822,39.71540686764275,49.86959424452225,39.03712191138353,15.436095440679484,7.01336270258728,96.55578837530824,4.793111293460356,8.271101377028135,11.762133711618272,8.500617225742662,4.706713529669973,9.491896379998366e-05,36.84423378773061,-3.037269847803392,-1.6499462354250538,-0.7076263819737055,-2.112424452953252,4.706713529669973,-18.68021346283949,-0.0002517493492837364,4.551129806414467,8.381465002102772,12.754297654488678,9.20337935608378,6.059687877777524,5.4265610149872856e-05,56.97492769543996,-4.308943379874652,-2.86287321956209,-1.3156716750342579,-3.046050452392072,6.059687877777524,-34.438366196318185,-0.0005515027454827681,0.041666666666666664,0.06818181818181814,0.7222222222222223,0.2900449127899952,0.37596832855950485,0.0028248587570621378,0.9975124378109452,0.16981132075471708,0.2635135135135135,0.36969696969696975,0.2773712219896769,0.139837551654627,0.0048780487804877875,0.9883720930232559,0.3176470588235294,0.43529411764705883,0.5411764705882353,0.43029465579280196,0.15848854743440416,0.08627450980392157,0.9921568627450981,0.019101254682008757,2556
S2p12T5R3.tif,14,200395,3361.778860272829,296.41415194550353,-1.470005798715585,0.9961052808860739,12644.302084388382,116.98806856458495,8.0,250.0,107.07721749544649,16.0,234.0,89.38041368297613,8.0,222.0,45.14409155537003,7.01336270258728,93.44894194270674,0.9554965641146441,-24.645763409829406,34.074179884871796,11.34714078191296,-29.358372152312683,62.923884794979216,0.19212522533557838,0.0,0.9975845410628019,0.2584691010794106,0.0,0.9281437125748504,0.46525674537885714,0.08627450980392157,0.9803921568627451,84.0,116.0,151.0,116.98806856458495,47.56083574742067,8.0,250.0,79.0,108.0,136.0,107.07721749544649,41.77512994301645,16.0,234.0,59.0,87.0,118.0,89.38041368297613,39.900671911273136,8.0,222.0,34.0160486181324,45.81750430724116,57.556438522137796,45.14409155537003,17.405320852751277,7.01336270258728,93.44894194270674,2.3440698068841748,4.433786246959989,6.998818305109498,5.058798104876011,3.60061590550486,9.491896379998366e-05,34.074179884871796,-6.170474404210813,-3.9219120562226095,-1.9386457855861128,-4.298810173672282,3.60061590550486,-24.645763409829406,-0.0001361435709168468,7.441173296107634,12.02021101130355,17.046724144706143,12.619429708578584,7.0949380984287815,0.0006096363075469569,62.923884794979216,-4.068653836237701,-2.6015561356411587,-1.2175248918395887,-2.9070509843851147,7.0949380984287815,-29.358372152312683,-0.0004499508613475811,0.08080808080808081,0.1220657276995305,0.18939393939393953,0.19436081847202402,0.21288844629439668,0.00347222222222221,0.9975845410628019,0.16071428571428564,0.24050632911392408,0.33913043478260874,0.2586769255511476,0.1343656559417805,0.005405405405405387,0.9281437125748504,0.34509803921568627,0.4627450980392157,0.592156862745098,0.46525674537885714,0.1813963471735824,0.08627450980392157,0.9803921568627451,0.015750959666023225,3204
S2p12T5R3.tif,15,159854,3785.7099645230196,192.40656234083184,-0.16538011661034982,0.998707603362036,11091.93018846938,128.12729115317728,14.0,250.0,110.89149473894929,18.0,231.0,91.06512817946376,14.0,217.0,47.23569263823092,7.01336270258728,92.55112591924004,3.532269709054481,-21.42500935828143,28.02635312692073,13.421575448561905,-12.83403772743087,41.20728573787654,0.13340834432908844,0.0,0.9957264957264957,0.28930364374002804,0.0,0.85,0.504258739040551,0.08627450980392157,0.9803921568627451,89.0,132.0,169.0,128.12729115317728,51.58786587184141,14.0,250.0,81.0,115.0,144.0,110.89149473894929,43.77458954125919,18.0,231.0,62.0,90.0,121.0,91.06512817946376,38.37255098375968,14.0,217.0,34.865147660191454,49.42006670124579,61.36130736211465,47.23569263823092,18.40809158785769,7.01336270258728,92.55112591924004,3.8605648042635,5.844787583001832,7.731047929680379,5.854728237598373,2.880958601093976,0.0002749062897322574,28.02635312692073,-6.0063011809206035,-4.043195772380964,-1.9528768569126997,-4.169147498067452,2.880958601093976,-21.42500935828143,-1.198410126690419e-05,9.692941627274854,14.237353816158937,18.267729157536937,13.965571171434016,6.397412629148111,0.0008721695557767362,41.20728573787654,-2.4881553962092684,-1.4970488273479798,-0.6785248874088268,-1.773775848294155,6.397412629148111,-12.83403772743087,-0.00043746706308578354,0.06944444444444449,0.08333333333333333,0.1296296296296295,0.13511317038705814,0.17330157161885254,0.004166666666666681,0.9957264957264957,0.22842639593908634,0.2882882882882883,0.35,0.28959168832097726,0.09675186643482196,0.008620689655172382,0.85,0.3529411764705882,0.5176470588235293,0.6627450980392157,0.504258739040551,0.20063324163234564,0.08627450980392157,0.9803921568627451,0.016327478367478197,3509
S2p12T5R3.tif,16,164765,2704.292551328864,290.32422610268367,1.419587355311839,0.9942205565117362,9523.68145112785,153.09819439808211,10.0,255.0,129.8626650077383,17.0,245.0,106.84468788881134,4.0,226.0,55.13708858367425,7.01336270258728,96.79895011958673,5.467678509999624,-15.95027391225337,35.42215535086879,15.65757970528038,-22.592577205386245,60.408863881136,0.13190434726361377,0.0,0.9978070175438596,0.3075524410427862,0.0,0.976470588235294,0.6015245004322853,0.08627450980392157,1.0,118.0,162.0,198.0,153.09819439808211,56.616030035629635,10.0,255.0,96.0,137.0,170.0,129.8626650077383,50.087508309541235,17.0,245.0,73.0,111.0,144.0,106.84468788881134,44.356797850052494,4.0,226.0,42.711761301399775,58.66902607694688,71.29618747627104,55.13708858367425,20.43126923218038,7.01336270258728,96.79895011958673,4.34318529924882,6.318275795533457,8.344504509713524,6.545157455603016,3.3318186432745582,8.990772282224668e-05,35.42215535086879,-5.558542612966844,-3.148856911178541,-1.243598163115721,-3.618044884237991,3.3318186432745582,-15.95027391225337,-0.0002517493492837364,11.99229274176037,16.796001899794643,21.419123184390866,16.62851125284636,7.417967926629034,0.0006878348850936078,60.408863881136,-3.7705781004024055,-2.3132815957916444,-1.1803106466266922,-2.590077939213652,7.417967926629034,-22.592577205386245,-0.0001989781129863033,0.07103825136612019,0.08333333333333333,0.09689922480620156,0.13320923424857534,0.18450725062077564,0.002252252252252244,0.9978070175438596,0.23076923076923078,0.29729729729729726,0.37671232876712324,0.3078682224866623,0.1220827780045666,0.005434782608695633,0.976470588235294,0.4666666666666667,0.6352941176470588,0.7764705882352941,0.6015245004322853,0.22036365765204968,0.08627450980392157,1.0,0.022827855005420047,2587
S2p12T5R3.tif,17,205116,2557.9617668888195,141.04196476977586,1.5702257077632944,0.9984787202920343,12335.348765582607,138.34752042746544,9.0,252.0,117.25918504651027,17.0,236.0,95.59339105676787,3.0,219.0,50.11351085970466,7.01336270258728,94.06835822758141,5.062615613785816,-20.09109767512807,38.907153924166025,14.931372291913629,-24.120412793195335,61.92827637403243,0.14920413745793387,0.0,0.9965986394557823,0.31737392319875246,0.0,0.9782608695652175,0.5437794739963498,0.08627450980392157,0.9882352941176471,107.0,145.0,177.0,138.34752042746544,51.35987448653295,9.0,252.0,86.0,125.0,151.0,117.25918504651027,46.50527533841114,17.0,236.0,62.0,98.0,128.0,95.59339105676787,42.148163270546675,3.0,219.0,38.305492566176525,53.551677464393336,64.09748019571069,50.11351085970466,19.08150093732293,7.01336270258728,94.06835822758141,3.8668532525575614,6.202894239687396,8.690483830173845,6.624208209694831,3.951384932232573,0.00019025596187383087,38.907153924166025,-4.689633224154333,-2.8598956438747325,-1.2417596900184402,-3.144544326292039,3.951384932232573,-20.09109767512807,-0.0001361435709168468,10.874640112893346,15.984433458705748,20.975269915195668,16.195035132247103,8.008328430223393,0.0008721695557767362,61.92827637403243,-3.67495497328913,-2.4377267387920174,-1.3290194463227545,-2.657060813482785,8.008328430223393,-24.120412793195335,-7.426851281744362e-05,0.0691056910569106,0.08585858585858586,0.11382113821138207,0.15082700057080548,0.20897112999139855,0.0029239766081871348,0.9965986394557823,0.21897810218978098,0.3,0.40476190476190477,0.31767748209464813,0.1431001058764096,0.005347593582887682,0.9782608695652175,0.4235294117647059,0.5686274509803921,0.6941176470588235,0.5437794739963498,0.19964171694281418,0.08627450980392157,0.9882352941176471,0.01693973205206137,2881
S2p12T5R3.tif,18,116177,3363.0654725864283,285.6757586136361,-0.0696978571200935,0.9963856375867111,9920.879323193047,131.39386453428818,11.0,242.0,101.11277619494392,18.0,220.0,82.74340015665751,14.0,198.0,44.74640047001514,7.01336270258728,88.51087604041047,9.56329464074009,-13.301213685222136,35.32905302907591,14.898187478310883,-16.391567466641842,43.59716904180906,0.12437957758811592,0.0,0.9974358974358974,0.36500682156097286,0.0,0.8396946564885497,0.5156378527895316,0.08627450980392157,0.9490196078431372,97.0,136.0,172.0,131.39386453428818,51.67377810000448,11.0,242.0,70.0,102.0,135.0,101.11277619494392,42.7417325084709,18.0,220.0,56.0,80.0,112.0,82.74340015665751,35.2399334534279,14.0,198.0,32.976629066968556,45.75103440050698,59.25774359559213,44.74640047001514,18.148150306871095,7.01336270258728,88.51087604041047,7.215255777997198,10.218040651929938,13.408479395376926,10.361619172095216,4.5646351608343325,0.0005836400639447348,35.32905302907591,-5.094703837756329,-3.4105703677724186,-1.518811181653347,-3.4564602497230523,4.5646351608343325,-13.301213685222136,-0.0002517493492837364,10.044993969253541,15.765316871395463,21.15982396908409,15.553987202902217,7.708756711357325,5.4265610149872856e-05,43.59716904180906,-2.5151517212134906,-1.463504843653718,-0.6575161231042737,-1.7971502609665135,7.708756711357325,-16.391567466641842,-7.426851281744362e-05,0.04878048780487807,0.06481481481481483,0.07936507936507937,0.12678148193878136,0.22285035237746925,0.0026881720430107434,0.9974358974358974,0.2952380952380953,0.37226277372262767,0.4411764705882353,0.36528665760878937,0.11373954721005736,0.008264462809917326,0.8396946564885497,0.38431372549019605,0.5333333333333333,0.6745098039215687,0.5156378527895316,0.2020799900100943,0.08627450980392157,0.9490196078431372,0.014833023602583846,3045
S2p12T5R3.tif,19,120397,3283.6916718661264,113.54232132930326,-0.09685460753174167,0.9994020144775869,9202.344222563002,120.16792777228669,14.0,255.0,102.17363389453226,17.0,247.0,83.56124322034603,10.0,228.0,43.911636908717284,7.01336270258728,97.27236035781591,4.177537891947245,-17.416342303783445,34.965839750958736,13.064137380308892,-16.938404631002378,45.387471864125715,0.1352119423048131,0.0,0.9959349593495935,0.30266392792442287,0.0,0.9186991869918698,0.4725092329347662,0.08627450980392157,1.0,90.0,120.0,154.0,120.16792777228669,48.01615864255642,14.0,255.0,76.0,104.0,128.0,102.17363389453226,40.513874136564425,17.0,247.0,59.0,79.0,109.0,83.56124322034603,35.42968956266523,10.0,228.0,33.859179327032145,45.047426247596356,55.4772803889977,43.911636908717284,17.175947777253633,7.01336270258728,97.27236035781591,4.217750916546942,6.641638319656695,8.90597587576336,6.614206929830679,3.3322255475682185,0.0005836400639447348,34.965839750958736,-6.060340656227687,-3.9469552917421047,-1.8407296695339275,-4.115353532244217,3.3322255475682185,-17.416342303783445,-0.0004204502335181104,8.890537517702679,14.036451480879574,18.366644944542386,13.678946418687582,6.580730438927152,0.0006096363075469569,45.387471864125715,-2.5239603435942515,-1.5423567959015116,-0.6784507775533077,-1.7937048759778336,6.580730438927152,-16.938404631002378,-0.0006622272425427234,0.0632183908045977,0.07936507936507935,0.13178294573643412,0.13727105950428428,0.19003312266195216,0.0037037037037036913,0.9959349593495935,0.23762376237623764,0.30630630630630634,0.3717948717948719,0.3030112418223728,0.10241642487832989,0.01041666666666663,0.9186991869918698,0.3568627450980392,0.47058823529411764,0.6039215686274509,0.4725092329347662,0.1873199507341636,0.08627450980392157,1.0,0.01786605146335952,2889
S2p12T5R3.tif,20,226167,3558.0938927910865,156.99922052510496,-1.5571833319213035,0.999026038628121,13845.22405337033,131.80802681204597,9.0,252.0,120.50016580668267,16.0,238.0,95.15447877011235,2.0,228.0,50.41544256581581,7.01336270258728,94.25836552689023,0.3207314505177381,-25.971909703992186,32.497470693338634,15.416385688101416,-22.07935125547642,58.532833553746485,0.17058489283718245,0.0,0.9972677595628415,0.29059259900176027,0.0,0.9869281045751634,0.522728121168836,0.08627450980392157,0.9882352941176471,104.0,136.0,169.0,131.80802681204597,50.200938647654574,9.0,252.0,95.0,127.0,152.0,120.50016580668267,44.53541989687415,16.0,238.0,66.0,96.0,125.0,95.15447877011235,40.23837438051108,2.0,228.0,40.853607640762675,53.37649547899608,63.584951047809156,50.41544256581581,18.404924795309586,7.01336270258728,94.25836552689023,2.160406488766864,4.206166308214576,6.690607865553172,4.846545117435396,3.591874047773477,0.00010191731475428512,32.497470693338634,-7.130952623179088,-4.604235548845578,-2.167669852413623,-4.883764966653027,3.591874047773477,-25.971909703992186,-1.198410126690419e-05,11.173019403378625,16.507186387285255,21.67088268508648,16.583406900201943,7.977215184610906,0.0008114926930424815,58.532833553746485,-3.7219541526456013,-2.457760667474446,-1.2896195266742072,-2.7190420157801927,7.977215184610906,-22.07935125547642,-0.0001989781129863033,0.08994708994708998,0.12121212121212117,0.17407407407407416,0.17195725416205523,0.17179941294201487,0.00273224043715847,0.9972677595628415,0.20000000000000004,0.2777777777777778,0.3678756476683938,0.29090901836673483,0.1324153124035949,0.005076142131979821,0.9869281045751634,0.4156862745098039,0.5372549019607843,0.6627450980392157,0.522728121168836,0.19267323599037448,0.08627450980392157,0.9882352941176471,0.014826516491003184,3566
S2p12T5R3.tif,21,151185,2612.538522490807,134.89271559579035,1.527488381551737,0.9986661366635959,9817.356595340572,124.91351655256804,8.0,254.0,109.72268412871648,17.0,239.0,91.5965075900387,6.0,222.0,46.599925992553786,7.01336270258728,95.10499560278916,3.0980723686157234,-22.966268610597,38.57045814382132,12.287482462354967,-30.140957228488485,58.41827880588547,0.164578957119137,0.0,0.996031746031746,0.28091968825650865,0.0,0.9617834394904459,0.49326228675814004,0.08627450980392157,0.996078431372549,90.0,126.0,164.0,124.91351655256804,51.23705171060945,8.0,254.0,78.0,112.0,143.0,109.72268412871648,45.438218472464214,17.0,239.0,57.0,90.0,124.0,91.5965075900387,42.18437821939817,6.0,222.0,34.05988789605716,48.0072954482751,60.72102991545097,46.599925992553786,18.852882616909476,7.01336270258728,95.10499560278916,2.893369718266592,5.12035117046633,7.509533346940933,5.529700864661158,3.5717202082324775,0.00019025596187383087,38.57045814382132,-5.648872943604013,-3.265260225006533,-1.401446304359691,-3.797587768175627,3.5717202082324775,-22.966268610597,-0.0001361435709168468,8.59130221999444,13.214458653929118,17.696370318379188,13.42449584351126,6.9460446495771,0.0004266997543522777,58.41827880588547,-3.7458639655990527,-2.4058323844254046,-1.1944990200382921,-2.6198730224691564,6.9460446495771,-30.140957228488485,-7.426851281744362e-05,0.07309941520467836,0.09259259259259257,0.14893617021276598,0.16648736471948672,0.20891420470591288,0.003086419753086409,0.996031746031746,0.18852459016393436,0.26562499999999994,0.35714285714285715,0.28120426842695756,0.13420328670733037,0.004545454545454658,0.9617834394904459,0.3607843137254902,0.4980392156862745,0.6431372549019607,0.49326228675814004,0.19765065826698694,0.08627450980392157,0.996078431372549,0.01971194306109216,2540
